2.565,4.467
2.225,4.162
1.945,3.774
1.845,4.188
1.717,3.759
1.592,3.586
2.051,3.304
1.131,3.321
1.209,3.048
1.371,2.684
1.045,2.789
0.996,2.243
0.249,2.514
0.765,1.794
0.688,1.768
0.418,1.625
0.578,1.530
0.322,1.140
0.258,0.930
0.070,1.167
0.345,1.060
0.599,0.230
0.800,0.386
1.025,0.044
0.777,0.289
0.907,0.340
1.009,0.309
1.521,0.402
1.609,0.838
1.854,0.960
1.641,0.994
1.852,1.170
2.141,1.351
2.263,1.304
2.155,1.362
2.649,1.695
2.483,2.017
2.581,2.359
2.763,2.176
2.662,2.529
2.884,2.761
2.799,2.976
3.432,3.099
3.248,3.347
3.730,3.436
3.750,3.895
4.150,3.761
3.755,3.775
3.920,3.963
4.201,4.103
4.451,4.101
4.165,4.466
4.662,4.262
4.589,4.656
4.696,4.838
4.821,4.994
4.999,5.454
4.596,5.928
4.684,5.717
4.305,5.314
4.401,5.422
4.345,5.459
4.066,5.822
3.808,5.678
3.628,5.338
3.784,5.354
3.652,4.766
3.459,4.839
3.533,4.940
3.151,4.698
2.631,4.341
2.638,4.195
2.796,4.048
2.309,3.616
2.087,3.514
1.958,3.436
1.645,2.930
1.804,3.025
1.645,3.252
0.860,2.446
0.916,2.543
1.207,2.555
0.741,1.972
0.365,2.125
0.175,1.636
0.212,2.008
0.514,1.989
0.524,1.704
0.364,1.119
0.423,1.071
0.852,0.766
0.706,0.113
1.001,0.700
1.423,0.006
1.430,0.424
1.144,0.355
1.508,0.537
1.759,0.270
1.922,0.404
2.559,0.681
2.443,1.138
2.294,0.928
2.599,1.099
3.074,1.327
3.312,1.600
3.247,1.573
3.323,1.765
3.559,1.636
3.713,1.961
3.360,2.241
3.710,2.131
4.013,2.298
3.857,2.624
4.450,2.592
4.366,2.966
4.562,2.907
4.965,3.411
5.140,3.314
5.129,3.527
4.766,3.994
4.629,4.082
4.476,3.642
4.639,4.139
4.450,4.486
4.256,4.808
4.166,4.759
4.220,4.803
4.109,5.191
3.969,4.985
3.384,5.161
3.537,5.459
2.972,5.355
3.525,5.481
3.374,5.706
2.733,5.803
3.088,5.554
3.039,5.361
2.607,5.103
2.778,5.153
2.860,5.098
2.299,4.563
2.130,4.534
1.985,4.180
2.099,4.099
1.735,4.061
1.925,3.767
1.734,3.774
1.859,3.640
1.396,3.037
1.442,3.211
1.091,2.891
1.205,2.596
1.231,2.329
1.420,2.011
1.006,2.229
0.984,1.854
0.604,1.915
0.271,1.661
0.120,1.617
0.509,1.112
0.085,0.814
0.017,1.078
0.266,0.764
0.293,0.522
0.319,0.259
0.401,0.100
0.096,0.307
0.846,0.368
0.526,0.384
0.632,0.794
1.045,0.460
0.870,1.216
1.401,1.267
1.558,1.099
1.503,1.171
1.160,1.657
1.529,1.799
1.682,2.161
1.859,2.226
2.354,2.001
2.117,2.608
1.939,2.978
2.514,3.455
2.642,3.410
2.975,3.663
2.920,3.547
2.971,3.794
3.016,3.846
3.462,3.804
3.252,4.628
3.961,4.695
3.338,5.133
3.969,4.928
4.126,5.146
4.290,5.063
4.196,5.291
4.617,5.458
4.500,5.681
4.490,5.663
4.980,5.452
4.872,5.666
4.633,5.489
4.368,4.947
4.303,4.825
4.371,4.622
3.837,4.705
3.569,4.433
3.893,4.091
3.205,3.694
2.911,3.878
3.226,3.871
2.915,3.435
2.857,3.015
2.175,2.914
2.301,2.767
2.159,2.529
1.969,2.564
1.922,2.362
1.348,2.253
1.848,1.944
1.424,1.483
0.724,1.703
0.748,1.386
0.485,1.172
0.282,1.061
0.334,0.710
0.351,0.561
0.358,0.569
0.485,0.672
0.849,0.266
1.116,-0.014
1.067,0.383
1.491,0.242
1.794,0.842
1.939,0.871
2.266,0.947
2.573,1.382
2.243,1.527
2.870,2.081
3.377,1.953
3.149,2.046
3.147,2.377
3.691,2.495
3.784,2.685
3.993,2.931
4.168,3.317
4.677,3.340
4.672,3.786
4.144,4.142
4.944,4.499
4.889,4.139
4.547,4.594
4.215,4.424
4.031,5.302
4.203,5.641
3.593,5.718
3.702,5.191
3.584,5.411
3.347,5.649
2.894,5.292
2.808,5.084
2.528,5.027
2.415,5.099
2.295,4.719
2.168,4.312
2.306,4.206
1.900,4.133
1.660,3.909
1.566,3.406
1.185,3.083
1.294,3.340
0.860,2.912
1.036,2.507
0.766,2.777
0.570,2.216
0.534,2.034
0.478,1.791
0.051,1.661
0.243,1.203
0.219,1.168
0.352,0.762
0.791,0.651
0.942,0.785
1.048,0.316
1.194,0.517
0.990,0.308
1.785,0.796
1.652,1.120
1.728,1.150
2.145,1.537
2.510,1.232
2.336,1.619
2.655,2.037
2.741,2.297
3.214,2.426
3.117,2.622
3.206,2.973
3.394,3.066
3.606,3.755
3.812,3.594
3.742,3.835
4.561,4.181
4.619,4.443
4.711,4.407
4.136,4.832
4.591,4.956
4.248,5.989
4.412,5.405
4.516,5.634
4.475,5.393
3.891,5.645
4.174,5.217
3.568,5.156
3.900,4.949
3.413,4.878
3.314,4.544
3.111,4.289
3.114,4.038
2.887,3.636
2.749,3.563
2.304,3.127
2.124,3.353
2.292,2.745
1.863,2.517
1.999,2.207
1.663,2.041
1.389,1.656
1.477,1.466
1.450,1.494
1.151,1.028
0.560,0.824
0.747,0.409
0.421,0.485
0.472,0.402
0.630,0.538
0.441,0.614
0.298,0.276
0.724,0.764
0.686,0.993
0.777,1.172
0.830,1.343
1.335,1.362
1.105,2.030
1.381,2.325
1.682,2.394
1.606,2.694
1.960,2.746
1.855,3.249
1.751,3.286
2.226,3.359
2.595,3.553
2.644,3.335
2.709,4.053
2.919,4.363
3.181,4.385
3.353,4.464
3.366,5.076
3.691,5.175
3.953,5.449
4.063,5.319
3.962,5.895
4.651,5.370
4.617,5.591
4.633,5.729
4.736,5.291
4.464,5.152
4.587,4.897
4.423,4.490
4.164,4.586
4.004,4.503
3.754,4.014
3.719,4.000
3.233,4.091
2.900,3.550
3.113,3.113
2.919,3.420
2.981,3.040
2.668,2.831
2.347,2.411
2.223,2.297
2.129,2.098
1.847,2.366
2.187,1.600
1.548,1.207
1.319,1.033
1.296,1.132
0.772,0.734
0.937,0.723
0.666,0.004
0.773,0.285
0.153,0.673
0.809,0.114
0.265,0.500
0.642,0.969
0.261,0.887
0.488,1.279
0.188,1.140
0.742,1.705
1.200,1.756
1.437,1.753
1.423,1.953
1.353,2.628
1.931,2.505
2.163,2.773
2.321,3.076
2.272,3.188
2.744,3.616
2.670,3.858
2.910,3.804
2.709,4.381
2.768,4.284
3.423,4.709
3.647,4.821
3.795,4.761
3.596,5.205
3.999,5.624
4.362,5.356
4.715,5.510
5.123,5.629
4.568,5.309
4.676,5.564
4.436,5.786
4.655,5.322
4.246,5.064
4.205,5.244
3.970,4.591
4.078,4.443
4.252,4.425
3.461,4.098
3.419,4.057
3.079,3.943
3.195,3.741
2.871,3.065
2.836,2.973
2.629,2.893
1.928,3.015
1.834,2.177
1.765,2.054
1.480,2.035
1.567,1.432
1.534,1.653
1.200,1.230
1.261,0.743
0.833,1.122
0.733,1.187
0.648,0.521
0.700,0.642
0.579,0.244
0.243,0.449
0.239,0.027
0.296,0.146
0.443,0.587
0.234,0.576
0.786,1.067
0.805,0.997
1.432,1.347
1.465,1.765
1.530,1.799
1.558,2.170
1.490,2.009
1.738,2.218
1.724,2.397
2.064,2.594
2.413,2.799
2.086,3.049
2.569,3.381
2.374,3.152
2.989,3.349
3.249,3.863
3.389,4.028
3.239,4.067
3.648,4.229
3.718,4.484
3.390,4.990
3.870,5.052
4.293,4.778
4.230,5.156
3.896,5.705
4.247,5.546
4.365,5.281
4.689,5.536
4.714,5.486
4.912,5.631
4.608,5.471
4.784,5.446
4.990,5.099
4.182,4.888
4.309,4.796
4.170,4.496
4.108,4.786
4.160,4.598
4.152,3.914
3.907,3.872
3.697,3.992
3.494,3.589
3.411,3.276
3.400,3.340
3.035,3.275
3.193,3.407
2.999,3.054
2.851,2.814
2.760,2.367
2.789,2.276
2.444,2.088
2.608,2.084
1.913,2.010
2.338,1.862
2.031,1.798
2.018,1.625
2.035,0.848
1.467,1.237
1.663,0.671
1.401,1.067
1.818,0.483
1.285,0.629
0.919,0.258
0.968,0.318
0.312,0.482
0.876,0.408
0.536,0.357
0.315,0.841
0.207,0.803
0.538,1.089
-0.426,0.979
0.601,1.035
-0.236,1.266
0.435,1.336
0.300,1.878
0.425,2.143
0.652,2.099
0.500,2.182
0.866,2.810
1.292,2.300
1.536,2.621
1.761,2.834
1.750,3.147
1.686,3.069
1.670,3.734
1.893,3.636
2.173,3.660
2.423,3.793
2.546,4.248
2.569,4.615
2.866,4.515
3.129,4.834
2.926,5.127
3.287,5.450
3.701,5.302
3.644,5.548
3.885,5.559
4.041,5.530
4.229,5.652
4.421,5.489
4.992,5.608
4.271,5.219
4.487,5.369
4.474,5.270
4.522,5.076
4.404,4.784
4.395,4.805
4.261,4.744
4.579,4.342
4.263,3.953
4.145,4.056
3.485,3.597
3.629,3.433
3.288,3.393
2.779,3.457
3.103,3.549
2.905,3.056
2.785,2.813
2.943,2.556
2.399,2.486
2.550,2.191
2.429,2.142
2.133,1.990
1.844,1.734
1.709,1.662
1.711,1.294
1.597,1.560
1.425,1.413
1.059,0.810
0.730,0.755
0.644,0.630
0.638,0.504
0.203,0.617
-0.328,-0.081
0.251,0.466
0.301,0.268
0.444,0.611
0.736,0.412
0.841,0.609
1.082,0.940
0.671,1.078
1.175,1.563
1.301,1.449
1.393,1.438
1.621,1.706
1.922,1.526
2.046,2.262
2.274,2.153
2.485,2.634
2.946,2.572
2.943,2.699
3.179,3.410
3.555,3.353
3.389,3.253
3.450,3.513
3.708,3.947
3.991,4.272
4.174,4.109
4.300,4.902
4.534,4.715
4.267,4.959
4.725,5.029
4.800,5.471
4.818,5.391
4.280,5.237
4.213,5.708
4.355,5.660
3.948,5.548
3.813,5.652
3.600,5.109
3.522,5.050
3.238,5.090
3.037,5.216
2.675,5.031
2.957,4.689
2.526,4.388
2.704,4.008
1.886,4.363
1.771,3.853
1.468,4.174
1.542,3.722
1.187,3.279
1.354,3.318
1.060,3.102
0.804,2.642
0.356,3.039
0.485,2.421
0.498,2.676
0.413,2.165
0.080,2.136
0.110,2.111
0.586,1.727
0.632,1.553
1.071,1.525
0.833,1.418
0.879,1.261
1.285,1.233
1.400,1.002
1.479,0.568
1.587,0.460
1.772,-0.063
1.877,0.081
1.877,0.876
1.944,0.210
2.499,0.619
2.946,0.274
3.053,0.645
2.756,0.691
2.852,0.856
3.171,1.009
3.311,0.923
3.462,1.320
3.599,1.478
3.463,1.531
3.791,1.272
4.203,1.300
4.367,1.830
4.398,1.842
4.499,2.297
4.657,2.014
5.028,2.453
4.845,2.632
4.660,2.822
4.733,2.777
4.302,2.978
4.599,3.077
4.213,3.057
4.145,3.645
4.060,3.154
3.905,3.728
3.564,3.685
3.400,4.235
3.258,4.187
3.279,4.232
2.957,4.352
2.499,4.653
2.537,4.502
2.432,4.924
2.632,5.048
1.906,5.538
2.425,5.336
1.848,5.828
1.935,6.052
1.342,5.665
1.352,5.567
1.369,5.776
0.983,5.564
0.937,5.457
0.598,5.413
0.314,5.063
0.474,4.986
0.178,4.488
0.436,4.514
0.036,4.652
0.129,4.374
0.379,3.704
0.489,3.621
1.084,3.444
0.995,3.083
0.906,2.905
1.076,3.323
1.578,2.659
1.579,2.526
1.692,2.182
1.568,2.136
2.065,1.798
1.624,1.790
2.420,1.447
2.622,1.325
2.632,1.120
2.531,0.925
2.628,0.907
3.097,0.420
2.923,0.606
2.909,0.419
3.303,0.575
3.450,0.073
3.546,0.561
4.152,0.219
4.001,0.611
3.978,0.856
4.316,1.027
4.686,1.320
4.643,1.241
4.578,1.902
4.839,1.814
4.712,2.507
4.382,2.440
4.749,2.663
4.472,3.001
4.100,3.179
4.312,3.177
3.578,3.060
3.274,3.670
3.494,3.887
3.399,3.994
3.318,4.231
3.072,4.654
2.930,4.755
2.577,5.371
2.417,5.081
2.236,5.319
1.920,5.347
1.945,5.787
1.788,5.420
2.088,5.677
1.577,5.184
1.438,5.024
0.773,4.815
0.818,4.575
0.747,4.442
0.632,3.609
0.367,3.643
0.489,3.418
0.255,3.058
0.348,3.222
0.291,2.625
0.987,2.675
0.679,1.874
0.446,2.249
1.010,1.922
1.179,1.557
1.165,1.158
1.578,1.326
1.565,0.751
1.589,0.690
2.525,0.536
2.012,0.122
2.254,0.377
2.266,0.275
2.858,0.733
3.174,0.687
2.914,1.161
3.293,1.642
3.654,1.725
4.015,1.634
3.945,2.052
3.937,2.466
4.244,2.735
4.618,2.747
4.996,3.163
4.902,3.310
4.962,3.608
4.916,3.497
4.818,4.083
3.860,4.382
4.407,4.359
3.897,4.480
3.660,4.756
3.736,5.215
3.716,5.529
3.113,5.788
3.465,5.850
2.976,5.635
2.858,5.390
2.950,5.130
2.712,5.183
2.577,4.531
2.547,4.533
2.339,4.701
2.044,4.185
2.084,3.667
2.041,3.363
1.942,3.186
1.395,3.052
1.446,2.888
1.172,2.698
1.517,2.328
1.224,2.003
0.610,1.798
0.544,1.483
0.727,1.272
0.731,0.909
0.280,0.679
0.351,0.796
0.410,0.262
0.094,0.406
0.106,0.560
0.271,0.988
0.328,1.314
0.591,1.353
0.452,1.893
0.618,1.566
0.801,2.547
0.986,2.642
1.133,2.448
1.004,3.074
1.403,3.213
1.283,3.589
1.349,4.108
1.498,3.923
1.711,4.731
1.742,4.794
1.976,4.923
2.071,5.194
2.270,5.242
2.072,5.533
2.388,5.411
2.421,5.311
2.712,5.302
2.483,5.147
2.802,4.948
2.893,4.988
2.560,4.316
2.917,4.047
2.778,4.113
3.001,3.272
3.041,3.062
3.135,2.960
3.030,2.111
3.522,2.239
3.394,2.149
3.687,1.701
3.680,1.034
3.995,0.919
3.847,0.885
3.858,0.709
3.812,0.693
4.341,0.210
4.351,0.112
4.771,0.822
4.256,0.352
4.499,1.110
4.188,0.861
5.060,1.220
4.859,1.538
4.869,1.735
4.668,2.407
5.038,2.260
4.560,2.592
4.713,2.746
4.262,3.395
4.102,3.456
4.459,3.323
4.001,4.287
3.791,4.276
3.656,5.017
3.653,4.731
3.718,5.080
3.706,5.599
3.569,5.447
3.612,5.028
3.132,5.599
3.459,5.240
3.211,5.272
2.641,4.656
2.724,4.369
2.787,4.178
2.720,3.619
2.352,3.687
2.698,3.221
2.518,2.953
2.019,2.557
2.174,2.351
2.348,2.589
1.755,1.839
1.460,1.315
1.450,0.906
1.407,1.041
1.297,0.340
0.861,0.225
1.262,0.727
0.783,0.727
1.015,0.267
0.544,1.105
0.373,1.017
0.621,1.613
0.226,1.894
0.198,2.255
0.411,2.359
0.324,2.923
0.772,3.149
0.800,3.795
0.741,3.988
1.134,4.065
0.802,4.637
1.249,4.678
1.128,4.859
1.238,5.252
1.800,5.553
1.837,5.226
1.952,5.866
2.027,5.287
2.528,5.262
2.430,5.146
2.703,4.873
2.634,4.548
2.795,4.156
3.148,3.723
3.456,3.823
3.300,3.399
3.415,2.893
3.441,2.652
3.835,2.147
4.341,1.981
4.122,1.769
4.693,1.503
4.250,1.555
4.462,1.722
4.413,0.965
4.627,0.485
4.716,0.818
4.610,0.307
4.342,0.418
4.238,0.637
4.592,0.850
3.818,0.989
4.124,1.228
3.860,1.571
3.660,1.753
3.103,2.187
3.258,2.381
2.572,2.748
2.645,3.149
2.469,3.250
2.411,3.415
2.194,4.005
2.451,3.931
1.755,4.019
1.257,4.264
1.921,4.903
1.265,5.091
0.866,5.095
0.868,5.660
0.780,5.116
0.397,5.415
0.614,5.148
0.267,5.399
-0.109,4.842
0.366,4.222
0.533,4.225
0.463,4.075
1.199,3.557
0.893,3.108
0.963,3.041
1.201,2.839
1.578,2.849
1.226,2.056
1.680,1.729
1.807,1.329
2.074,1.602
2.220,1.277
2.620,0.733
2.713,0.377
2.812,0.416
3.117,0.644
2.958,0.413
3.224,0.929
3.286,1.045
3.411,1.342
3.949,1.526
3.869,1.786
4.123,2.099
4.073,2.300
4.362,2.828
4.769,2.717
4.583,2.898
5.034,3.581
4.456,3.824
5.008,3.985
4.401,4.453
4.306,4.655
4.101,5.032
4.307,5.351
4.280,5.583
3.863,5.236
3.780,5.743
3.595,5.416
3.516,5.262
3.470,5.250
3.176,4.733
2.821,4.237
2.838,3.950
2.721,3.403
2.785,3.936
2.354,3.280
2.398,3.026
1.682,2.615
1.892,1.979
2.056,2.056
1.436,2.183
1.318,1.741
0.947,1.664
1.245,1.008
0.750,0.518
1.193,0.805
0.537,0.426
0.597,0.223
0.579,0.453
0.230,0.761
-0.025,1.039
0.058,1.251
0.326,1.156
0.192,1.327
0.918,1.929
0.366,2.245
1.146,2.185
0.893,2.847
0.953,2.703
1.032,3.200
0.963,3.231
1.502,3.665
1.645,3.839
1.884,3.884
1.632,4.079
1.750,4.877
2.212,5.120
2.020,5.175
2.112,5.647
2.531,5.682
2.416,5.335
2.863,5.914
3.164,5.458
3.043,5.304
3.198,5.212
2.821,4.376
3.573,4.228
3.350,4.078
3.702,3.797
3.924,3.721
3.760,3.695
4.049,2.895
4.505,2.822
4.374,2.537
4.892,2.225
4.953,1.913
4.409,2.112
4.539,1.667
4.638,1.192
4.702,1.033
4.636,0.865
4.524,0.502
4.298,0.810
4.038,0.295
3.862,0.338
3.828,0.769
3.402,0.870
3.523,1.183
3.348,1.310
3.365,1.667
3.273,2.423
2.877,2.834
2.823,2.409
2.736,2.550
2.407,3.028
2.287,3.345
2.005,3.679
1.821,3.789
1.698,3.787
1.529,4.799
1.241,4.487
0.890,4.885
0.967,5.062
0.920,5.308
0.567,5.479
0.621,5.390
0.566,5.251
0.151,5.983
0.163,5.413
0.179,5.195
0.183,5.537
0.263,4.866
0.864,4.676
0.746,4.332
0.827,4.178
1.046,3.966
1.041,3.948
1.472,3.680
1.228,3.451
1.931,2.917
2.152,2.911
1.949,2.543
2.448,1.980
2.050,1.905
2.371,1.936
2.712,1.699
2.803,1.445
